feature,coefficient,abs_coefficient
text__muita,-0.544049888596751,0.544049888596751
text__sempre que,-0.543670123865733,0.543670123865733
text__vale preço,-0.5434673372445458,0.5434673372445458
text__contente,-0.5427072684960577,0.5427072684960577
text__estava com,0.542405582022394,0.542405582022394
text__nas lojas,-0.5420184062092226,0.5420184062092226
text__tudo direitinho,-0.541453227050834,0.541453227050834
text__experiência,-0.5414316557469401,0.5414316557469401
tab__cat__customer_state_PE,-0.5412672213678463,0.5412672213678463
text__agradável,-0.5411710266101636,0.5411710266101636
text__defeitos,-0.5410500970687174,0.5410500970687174
text__prazo parabéns,0.5401165795131743,0.5401165795131743
text__demorado,-0.5400808484193339,0.5400808484193339
text__tamanho,-0.5399351694497835,0.5399351694497835
text__não consegui,-0.538959244567962,0.538959244567962
text__sempre muito,0.5388838108753293,0.5388838108753293
text__por enquanto,-0.538555168432075,0.538555168432075
text__medidas,-0.5381369308111373,0.5381369308111373
text__confio,-0.5380967884238029,0.5380967884238029
text__prazo que,-0.5380441102450823,0.5380441102450823
text__tampa,0.5374630069045406,0.5374630069045406
text__produto show,-0.5371584463137429,0.5371584463137429
text__verde,-0.5366472760328458,0.5366472760328458
text__de ótima,0.536233902643653,0.536233902643653
tab__cat__seller_state_mode_BA,-0.5362076169322681,0.5362076169322681
text__entrega bem,-0.535646821150842,0.535646821150842
tab__cat__payment_type_mode_voucher,-0.5354853801519889,0.5354853801519889
text__amei meu,-0.5353639137820954,0.5353639137820954
text__como eu,0.5347536984171432,0.5347536984171432
text__atendeu minha,-0.5346510471415891,0.5346510471415891
text__stark sempre,-0.5346375851013988,0.5346375851013988
tab__cat__product_category_main_party_supplies,-0.5342713130314356,0.5342713130314356
text__case,0.5328259480480199,0.5328259480480199
text__atende as,-0.5325745360259402,0.5325745360259402
text__do dia,-0.5324787262183286,0.5324787262183286
text__não foram,0.5321279151308997,0.5321279151308997
text__amei chegou,-0.5320770592646458,0.5320770592646458
tab__cat__product_category_main_books_general_interest,-0.5320166682310533,0.5320166682310533
text__praso,-0.5318579761853379,0.5318579761853379
text__recebido dentro,-0.5315369893417413,0.5315369893417413
text__produto me,-0.5310648779433251,0.5310648779433251
text__prazo atendimento,-0.5303339182640985,0.5303339182640985
text__muito pena,-0.5297023908230386,0.5297023908230386
text__de baixa,-0.5293218223508293,0.5293218223508293
text__de atendimento,0.5290829553822277,0.5290829553822277
text__entrega realizada,-0.5283875987469319,0.5283875987469319
text__normal,-0.5281711367886169,0.5281711367886169
text__como entregue,-0.5279919545919479,0.5279919545919479
text__descrição,-0.527411488294924,0.527411488294924
text__muitas,0.5261990103828617,0.5261990103828617
text__site muito,0.5256442531080392,0.5256442531080392
tab__cat__seller_state_mode_GO,-0.5251600112336492,0.5251600112336492
text__atendimento de,-0.5244468248307288,0.5244468248307288
text__base,0.5244061324492516,0.5244061324492516
text__produto estava,-0.523858795880714,0.523858795880714
text__gostei de,-0.5235145346646134,0.5235145346646134
text__ter,-0.5232996293097246,0.5232996293097246
text__muito caro,-0.5231608898334009,0.5231608898334009
text__desta,-0.5230037541629058,0.5230037541629058
tab__cat__payment_type_mode_boleto,-0.522570672386193,0.522570672386193
text__falar com,0.522231342967544,0.522231342967544
text__melhores,-0.5218179696268184,0.5218179696268184
text__bom estado,-0.5214493268514678,0.5214493268514678
text__amassados,0.5213683317556927,0.5213683317556927
text__se foi,0.5212760130250873,0.5212760130250873
text__os,0.5210808853052507,0.5210808853052507
text__confusão,0.5209167880246005,0.5209167880246005
text__data de,-0.520897749381641,0.520897749381641
text__como esperado,-0.5206777515259333,0.5206777515259333
text__valeu,-0.5201864802984275,0.5201864802984275
text__às,-0.519990195371991,0.519990195371991
text__na verdade,-0.5198064537857489,0.5198064537857489
text__acontece,0.5187732422931811,0.5187732422931811
text__correto entregue,-0.5182184835540253,0.5182184835540253
text__problema foi,-0.5181628103282038,0.5181628103282038
text__maravilha,-0.5181589048105814,0.5181589048105814
text__comprei no,-0.517847831880504,0.517847831880504
text__que aconteceu,-0.5175337066389325,0.5175337066389325
text__que os,0.5174007754472983,0.5174007754472983
text__do frete,-0.516715394440546,0.516715394440546
tab__cat__product_category_main_audio,0.5164910102886339,0.5164910102886339
text__pelo site,-0.5164113364543489,0.5164113364543489
text__loja confiável,-0.5161071735705909,0.5161071735705909
text__diferente da,-0.5159887241472529,0.5159887241472529
text__minhas compras,-0.5154915869557584,0.5154915869557584
text__profissionais,-0.5154150981314637,0.5154150981314637
text__de cama,0.5141492541884601,0.5141492541884601
text__com cliente,-0.5141483586103942,0.5141483586103942
tab__cat__seller_state_mode_MT,-0.5137752349067344,0.5137752349067344
text__um,0.5136228369245428,0.5136228369245428
text__creatina,0.5130377313882641,0.5130377313882641
text__para fazer,-0.5126420974198362,0.5126420974198362
text__forma que,0.5124703940789934,0.5124703940789934
text__ágil,-0.5123118342533562,0.5123118342533562
text__com atraso,0.512040733679693,0.512040733679693
text__baixo,-0.5111399143556263,0.5111399143556263
text__na loja,-0.5109239503487657,0.5109239503487657
text__att,-0.5106681553924137,0.5106681553924137
text__embalado antes,-0.5104403065059329,0.5104403065059329
text__loja para,0.5100439882938181,0.5100439882938181
text__bom mas,0.5098148421247685,0.5098148421247685
text__enviei,-0.5097224161893116,0.5097224161893116
tab__cat__product_category_main_flowers,-0.5095308400140902,0.5095308400140902
text__nesse site,-0.5091360110408073,0.5091360110408073
text__lindo recomendo,-0.5090300947531019,0.5090300947531019
text__não recomendaria,0.5088311633837156,0.5088311633837156
text__do material,-0.508478078894369,0.508478078894369
text__combinado produto,-0.5082256185865164,0.5082256185865164
text__mercado,-0.507411524295718,0.507411524295718
text__deveria ser,0.5073466009735615,0.5073466009735615
text__produto pelo,-0.5068366541654113,0.5068366541654113
text__bem atendida,-0.5064488936939753,0.5064488936939753
text__obtive,-0.5061387283600299,0.5061387283600299
text__17,-0.5061242128890854,0.5061242128890854
tab__cat__product_category_main_home_appliances,0.5056674340762007,0.5056674340762007
text__muito fino,-0.505568834139625,0.505568834139625
text__perfeito adorei,-0.5046987373802365,0.5046987373802365
text__super,0.504597933612938,0.504597933612938
text__comprei kit,0.5041666996513602,0.5041666996513602
text__recebi somente,0.504050819891004,0.504050819891004
text__amigos,-0.5039910754838995,0.5039910754838995
text__mandou,-0.5038487447075638,0.5038487447075638
text__não entregaram,-0.5037931045603092,0.5037931045603092
text__acessível,0.5034939352390674,0.5034939352390674
text__aparência,-0.5034780329878239,0.5034780329878239
text__recebi muito,-0.5030242882322705,0.5030242882322705
text__compatível,-0.5029596606963798,0.5029596606963798
text__pessoa,-0.5028924349981104,0.5028924349981104
text__postagem,-0.5028089416065457,0.5028089416065457
text__produto que,-0.5023324092224849,0.5023324092224849
text__todos produto,-0.5022862143429975,0.5022862143429975
text__feita no,-0.501983441093236,0.501983441093236
tab__cat__customer_state_AL,-0.5016783539859913,0.5016783539859913
text__inclusive,0.5009168834992895,0.5009168834992895
text__compraria novamente,-0.5009013035324238,0.5009013035324238
text__não um,0.5007762605940118,0.5007762605940118
text__efetuei,0.5006252523799068,0.5006252523799068
text__em bom,-0.500598402330809,0.500598402330809
text__lindo produto,-0.4992185434277923,0.4992185434277923
text__chegou mais,-0.49915689812402847,0.49915689812402847
text__correspondeu,-0.49891549601922336,0.49891549601922336
text__quadro,0.49815502532455563,0.49815502532455563
text__falta de,-0.49809483669738647,0.49809483669738647
text__absurdo,-0.4977347437839871,0.4977347437839871
text__devolução do,-0.4972309178077134,0.4972309178077134
text__por um,-0.49686388055407543,0.49686388055407543
text__boa qualidade,-0.49686175337485233,0.49686175337485233
text__produto nao,-0.49676861286359714,0.49676861286359714
text__compromisso,-0.49653930002443225,0.49653930002443225
text__tela,-0.49647128233677496,0.49647128233677496
text__outros produtos,-0.49567220920363575,0.49567220920363575
text__certo dentro,-0.49566538176982694,0.49566538176982694
text__normalmente,-0.49513662823391746,0.49513662823391746
text__mal,-0.49495645071481725,0.49495645071481725
text__tesouras,-0.49485949387987543,0.49485949387987543
text__vamos,-0.4947949641393721,0.4947949641393721
text__potente,-0.4947018184836613,0.4947018184836613
text__branco,-0.49461331766787664,0.49461331766787664
text__fofinho,-0.49436183662349825,0.49436183662349825
text__da embalagem,-0.494327105112269,0.494327105112269
text__que se,-0.4942976262217438,0.4942976262217438
text__um retorno,-0.4935449821246412,0.4935449821246412
text__razoável,-0.49312364046718765,0.49312364046718765
text__estimado,-0.4929982661676781,0.4929982661676781
text__voltarei comprar,-0.49265959506066115,0.49265959506066115
text__dez,-0.4925366420268083,0.4925366420268083
text__transação,-0.49147624085011093,0.49147624085011093
text__entrei,-0.4911208999049928,0.4911208999049928
text__para receber,-0.48987056240000326,0.48987056240000326
text__espera,-0.4894524391278877,0.4894524391278877
text__insatisfeita,-0.4883317973662435,0.4883317973662435
text__mesa,-0.4881780382019797,0.4881780382019797
text__vou comprar,-0.48726847273889784,0.48726847273889784
text__do vendedor,0.4872181814140361,0.4872181814140361
text__das lojas,-0.48693042520458346,0.48693042520458346
text__rápido em,-0.4867530381206951,0.4867530381206951
tab__cat__product_category_main_fashion_shoes,-0.48662541553083244,0.48662541553083244
text__muito grande,-0.48649829304958947,0.48649829304958947
text__segurança,-0.4864792987124279,0.4864792987124279
text__realizei,-0.48642207893308215,0.48642207893308215
text__melhor que,-0.4862876842282672,0.4862876842282672
text__ao anunciado,-0.4861767082712279,0.4861767082712279
text__único problema,-0.4860146370053799,0.4860146370053799
text__pequena,-0.4859509432307815,0.4859509432307815
text__transportadora,-0.4858156311808701,0.4858156311808701
text__problema com,0.4858002186583426,0.4858002186583426
text__fora isso,-0.48572652826525553,0.48572652826525553
text__vocês,0.48558622790567174,0.48558622790567174
text__tudo no,-0.48555450089603347,0.48555450089603347
text__prática,-0.4848948710111438,0.4848948710111438
text__eu recebi,0.48487221360002963,0.48487221360002963
text__parabéns pelo,-0.48433606318887695,0.48433606318887695
text__primeira compra,-0.4838916697423982,0.4838916697423982
text__que veio,-0.48373919284619293,0.48373919284619293
text__20,-0.48345857724648733,0.48345857724648733
text__bom de,-0.48262807149619036,0.48262807149619036
text__de presente,-0.48211618881772006,0.48211618881772006
text__produto prazo,-0.48203524571283973,0.48203524571283973
text__minha primeira,-0.4819229337351276,0.4819229337351276
text__não obtive,-0.48178794102961797,0.48178794102961797
text__comprar com,0.4815857839741086,0.4815857839741086
text__mesmo dia,-0.4815806685298072,0.4815806685298072
text__minha necessidade,-0.4811168393895212,0.4811168393895212
text__muito bonita,-0.4806350754964656,0.4806350754964656
text__entregues,0.47998587410557453,0.47998587410557453
text__recebemos,-0.47993424281373415,0.47993424281373415
text__somente uma,0.47959611659131474,0.47959611659131474
text__nas lannister,0.4795412635967546,0.4795412635967546
text__dúvida,-0.4793268583937359,0.4793268583937359
text__uma boa,-0.47928941628216354,0.47928941628216354
text__perfeito recomendo,-0.4792367005967261,0.4792367005967261
text__produto demorou,-0.47923074489416445,0.47923074489416445
text__fabricante,-0.4786646198410724,0.4786646198410724
text__na internet,0.478170413113044,0.478170413113044
text__foi ótimo,-0.47810689333517337,0.47810689333517337
text__já foi,-0.478004726210016,0.478004726210016
text__vem,0.4778461638855716,0.4778461638855716
text__favor,0.47775507477034734,0.47775507477034734
text__beleza,0.47765996424691054,0.47765996424691054
text__padrão,-0.4774240068839346,0.4774240068839346
text__estou esperando,-0.47707946452176375,0.47707946452176375
text__instalei,-0.47661832838684803,0.47661832838684803
text__que pedi,0.4762573633751123,0.4762573633751123
text__estrelas,-0.47616212990227846,0.47616212990227846
text__lo,-0.47598902282571903,0.47598902282571903
text__noite,-0.47556632140889005,0.47556632140889005
text__montar,-0.475526362044914,0.475526362044914
text__bom foi,-0.4748647043815993,0.4748647043815993
text__perfeitas,0.47474147172773706,0.47474147172773706
text__com excelente,-0.47456274657869246,0.47456274657869246
text__qualidade melhor,-0.47398196777595925,0.47398196777595925
text__verificar,-0.4739418198524627,0.4739418198524627
text__prazo estou,-0.473584289510096,0.473584289510096
text__compro nas,-0.47347339675097544,0.47347339675097544
text__certinho no,-0.4732501636681536,0.4732501636681536
text__de dois,0.473123778467163,0.473123778467163
text__mesma,-0.47301696324898956,0.47301696324898956
text__informação,-0.4729502651000626,0.4729502651000626
text__nao recebi,-0.47272885049450797,0.47272885049450797
text__chegou correto,-0.47266671648316405,0.47266671648316405
text__recomendo produto,-0.47253282485048287,0.47253282485048287
text__parte do,-0.4722276282659191,0.4722276282659191
text__preço entrega,-0.4720239673031708,0.4720239673031708
text__correu,-0.4717282245803192,0.4717282245803192
text__cobre,-0.4716433648647414,0.4716433648647414
text__problemas com,-0.47150362331640694,0.47150362331640694
text__bem feita,-0.47096508137803783,0.47096508137803783
text__próxima,0.4705925173944388,0.4705925173944388
text__produto até,-0.47053537831707054,0.47053537831707054
text__ate agora,-0.47039595142823243,0.47039595142823243
text__pelos,0.47037866002560397,0.47037866002560397
text__produto era,-0.4701340100604815,0.4701340100604815
text__um dia,-0.4696376229361201,0.4696376229361201
text__adesivo,-0.4693556140944273,0.4693556140944273
text__papel de,0.46935302496527803,0.46935302496527803
text__entra,-0.46873489515130057,0.46873489515130057
text__delicada,-0.4677681234014564,0.4677681234014564
text__qualidade de,-0.4675937755016006,0.4675937755016006
text__atrasou,-0.46731085628180413,0.46731085628180413
